Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,IP Address,Shipping Address,Billing Address,Is Fraudulent,Account Age Days,Transaction Hour
62b31206-c65c-4fe2-82b7-098e25fd5aee,6e063510-d806-44b6-9ba7-60c443fe6510,31.49,3/3/2024 5:33,PayPal,home & garden,1,24,North Richardburgh,desktop,131.190.200.235,"0886 Jackson Rapids Apt. 883
West Ronaldmouth, NC 85802","0886 Jackson Rapids Apt. 883
West Ronaldmouth, NC 85802",1,94,5
853f6c5c-22b8-458d-bc64-67076c12ca3a,58cf4efa-f454-420e-bbbc-c9dc0c45e9b1,12.62,3/18/2024 21:56,PayPal,clothing,2,25,North Heatherburgh,mobile,121.32.43.200,"191 Andrew Ferry
New Erikaport, AZ 39674","191 Andrew Ferry
New Erikaport, AZ 39674",1,195,21
c83dadab-c304-437b-b17c-97543a3ea11d,8c0eddc2-9f26-4137-bd33-0cf0c66cf7b3,425.21,2/8/2024 7:33,bank transfer,toys & games,5,43,Jaytown,mobile,109.5.217.113,"23192 William Heights Apt. 061
Emilyshire, IL 33319","23192 William Heights Apt. 061
Emilyshire, IL 33319",1,147,7
0f7c3286-007b-448f-b71b-69c7bdc11539,5294826c-2eaf-4cd6-b042-900d0a619173,165.21,2/1/2024 17:53,PayPal,electronics,1,28,Lake Jamesstad,desktop,67.215.0.235,"USCGC Ford
FPO AP 97579","USCGC Ford
FPO AP 97579",1,114,17
7313ee1f-4dfd-44d7-9db0-57725ebcb92f,02c23f84-af56-461c-95f4-f17037d68af5,105.9,2/24/2024 18:00,PayPal,clothing,4,23,West Johnathanview,mobile,50.151.168.56,"61964 Cook Mountains
Benjaminmouth, KY 48306","61964 Cook Mountains
Benjaminmouth, KY 48306",1,329,18
210d1315-8e18-4a44-922a-fab91616a8a4,2e226353-c7f3-4db8-a8b2-30aee6a53a9c,226.09,2/4/2024 15:07,credit card,electronics,1,36,Brittanyview,desktop,189.33.49.112,"728 Edward Fall
Adrianmouth, HI 82830","728 Edward Fall
Adrianmouth, HI 82830",1,170,15
ebb572a8-2a86-4a25-85ad-9271635bdca0,7e9162b0-3862-4990-8d78-448e85af8d1f,455.91,2/22/2024 13:57,credit card,electronics,4,29,West Lori,tablet,151.178.78.16,"17990 Pamela Crossing Suite 055
Petersonborough, AK 22588","17990 Pamela Crossing Suite 055
Petersonborough, AK 22588",1,233,13
1eb602bf-0be4-401b-9a08-e6f4da25ebff,d8115249-47e8-4897-bbc7-2a23cb60ac16,316.43,2/21/2024 13:09,bank transfer,home & garden,4,47,Lake Eric,tablet,70.42.193.212,"Unit 1963 Box 4043
DPO AE 26526","Unit 1963 Box 4043
DPO AE 26526",1,358,13
4362b963-ca2d-42a9-a127-79b940bd03fa,a5aed340-5113-4afc-8376-95d471cdca84,114.18,1/4/2024 14:48,debit card,home & garden,2,24,North Timothyview,mobile,179.59.174.220,"Unit 0419 Box 5143
DPO AP 10876","Unit 0419 Box 5143
DPO AP 10876",1,64,14
ed0aa285-233b-43c1-a1ea-97fcee486f56,38fc9f7d-454d-48e0-a45d-678ca575e1b9,29.81,1/28/2024 17:49,PayPal,electronics,1,51,Lake Brian,desktop,25.116.159.99,"07452 Aaron Ramp
Lake Jason, KS 38673","07452 Aaron Ramp
Lake Jason, KS 38673",1,17,17
23d2c596-4e47-4422-9d48-1cb4997da986,7f79eb80-343b-43dc-876d-6721b0d05cc2,246.39,3/28/2024 21:40,PayPal,toys & games,4,48,Petersview,mobile,81.198.220.102,"899 Shaun Vista Suite 099
Martinbury, OR 22350","899 Shaun Vista Suite 099
Martinbury, OR 22350",1,239,21
51aec8f3-861a-43e6-a064-5deaa5e99820,6d6f79f9-9798-4074-9ad4-bd9d64e53045,218.61,1/27/2024 23:58,credit card,electronics,5,44,Jenkinsview,desktop,7.48.129.35,"6132 Christopher Wall Apt. 899
South Megan, SD 96744","6132 Christopher Wall Apt. 899
South Megan, SD 96744",1,149,23
a96b9e51-7abc-43a6-bd17-f9267419b0e9,607dca2d-65ec-4ed6-80eb-337252473d71,1144.5,2/4/2024 23:25,debit card,clothing,4,49,Michaelshire,desktop,150.165.68.148,"Unit 5447 Box 9130
DPO AP 31536","Unit 5447 Box 9130
DPO AP 31536",1,20,1
f879df10-7e7f-4770-978a-f50d7ac5abbe,5df77c99-015a-4e09-9a57-40120a7688fa,216.73,1/11/2024 21:24,bank transfer,home & garden,4,48,Landryberg,desktop,120.0.254.242,"8048 Cruz Avenue Suite 908
West Charles, DE 84656","8048 Cruz Avenue Suite 908
West Charles, DE 84656",1,193,21
bbec7b41-fb14-4604-98a9-53044eda3a81,c84c63e1-9db3-4321-9ecc-da1048c77032,71.91,2/19/2024 22:59,credit card,clothing,5,34,East Brooketown,tablet,63.34.71.139,"70887 Bailey Flat
Lake Codyport, AZ 89007","01146 Lindsey Well
South Megan, OR 47648",1,243,22
44bd2b7f-7913-48a3-9c05-ed2d0ea5a880,7db2a74d-21ba-4f61-bf7f-d9ec77b3a8de,109.56,2/1/2024 10:08,PayPal,home & garden,2,33,Jessicaburgh,tablet,162.231.23.114,"41099 Christopher Plaza
Jenniferton, NM 48746","41099 Christopher Plaza
Jenniferton, NM 48746",1,168,10
7a55e634-a686-4520-b100-6db12a5801e9,0dd3332a-d24e-4059-926c-b6b8cffc47d4,20.41,3/27/2024 2:35,bank transfer,toys & games,1,32,Port Shannon,mobile,43.177.228.141,"PSC 5099, Box 3934
APO AE 22449","PSC 5099, Box 3934
APO AE 22449",1,228,2
8bc2e4b8-645c-4f83-ba5c-631d5c71e44f,513c630d-a894-46d3-ab3f-52d5bd648893,57.01,3/25/2024 8:37,bank transfer,electronics,5,43,Atkinsonfurt,tablet,18.135.129.175,"69224 Tiffany Estates
Russellmouth, MS 51000","69224 Tiffany Estates
Russellmouth, MS 51000",1,186,8
62c85465-c692-4a2f-886e-cac9cc710062,80d63377-f561-42ee-ae87-465ea083cb95,165.16,1/8/2024 6:49,credit card,home & garden,1,30,Port Nathaniel,desktop,30.52.238.231,"77759 Garcia Station Suite 297
Port Robert, MO 20948","77759 Garcia Station Suite 297
Port Robert, MO 20948",1,280,6
2a18e37a-db31-44cb-8f7d-6cd48a3fdf5f,102769c9-71ea-420b-9093-e69b11b4295e,235.54,1/10/2024 20:52,bank transfer,health & beauty,4,23,Evansburgh,desktop,191.7.81.62,"916 Anna Canyon Apt. 330
East Aaronbury, SD 44826","916 Anna Canyon Apt. 330
East Aaronbury, SD 44826",1,49,20
8340767b-75b5-417b-a110-05d6618480b3,1127ec18-1b27-4c4f-869c-d4a1e6a2ad9a,139.64,3/15/2024 9:13,debit card,clothing,4,44,Jenniferberg,tablet,37.139.230.37,"3014 Holly Forges
Alanmouth, IL 09305","3014 Holly Forges
Alanmouth, IL 09305",1,140,9
3b12d8da-5c55-46a1-a410-da9bfac2b62d,722440f4-2e2e-447d-b79e-ded61d2264e1,106.01,2/21/2024 18:23,bank transfer,home & garden,3,25,North Johnton,tablet,80.31.63.177,"76499 Mackenzie Oval
Mcguirefurt, NC 47302","76499 Mackenzie Oval
Mcguirefurt, NC 47302",1,20,18
1dbc1394-df31-4188-9d29-fafa61d7d8f5,36828dea-3568-4a82-b7ec-7b124714f462,619.51,4/1/2024 21:39,debit card,health & beauty,4,23,North Loriberg,mobile,99.183.186.35,"93393 Jessica Walks
Howardfort, HI 71177","93393 Jessica Walks
Howardfort, HI 71177",1,245,21
7d9764e0-c6f2-418a-8db6-a296ff920c7c,8eca3d2a-84e8-461d-bdff-a31332ab6d73,325.77,3/12/2024 16:29,PayPal,home & garden,5,38,New John,mobile,152.5.248.23,"103 David Tunnel Apt. 152
West Chadfort, VT 71379","103 David Tunnel Apt. 152
West Chadfort, VT 71379",1,131,16
8c0bf9d8-45a4-48a4-8ecf-39aadf0a36de,2b03ee37-5133-4cb0-8fa3-b92a98c13b0a,91.68,2/10/2024 2:32,credit card,electronics,5,32,Lake Matthewfurt,tablet,78.2.186.37,"7101 Turner Trafficway Suite 772
South Randyfort, PW 76396","7101 Turner Trafficway Suite 772
South Randyfort, PW 76396",1,227,2
297eab3a-2ec6-4858-ad1d-b4aca54d0218,35dd8739-2cc1-4965-8362-37df36212e3b,244.89,2/3/2024 11:27,PayPal,home & garden,5,27,North Katie,desktop,160.248.195.190,"03271 Garrett Passage Suite 482
Tiffanyland, UT 10591","03271 Garrett Passage Suite 482
Tiffanyland, UT 10591",1,11,11
c818c1ff-3280-4db9-8989-ec37e58a36ea,f31c85d3-6870-454e-9310-2abb728b45f5,328.7,1/16/2024 16:58,bank transfer,home & garden,1,34,Jimenezhaven,mobile,85.24.124.90,"31172 Lamb Streets Apt. 770
Lake Keithview, CT 99753","31172 Lamb Streets Apt. 770
Lake Keithview, CT 99753",1,155,16
69c10e21-81a1-49d4-aefd-f360d0bc9810,97e7107c-9777-455a-8fbd-bedbfd1c0684,651.21,2/28/2024 23:03,debit card,toys & games,4,41,East Kenneth,desktop,34.14.199.6,"9135 Bobby Route
North Stephentown, RI 18970","9135 Bobby Route
North Stephentown, RI 18970",1,42,23
6c67b694-f4ac-43ee-926b-ef71ef4e7aa8,8cea61f9-c239-4844-96c9-8549b9603ee1,395.39,1/19/2024 9:26,debit card,health & beauty,1,40,Martinezmouth,mobile,179.181.184.152,"2098 Cortez Burg Suite 807
South Ian, WV 37127","2098 Cortez Burg Suite 807
South Ian, WV 37127",1,23,9
0c4d0f59-33d4-41e3-a27c-d301e7717b88,9c6d87ed-b4d9-433c-91ce-f566e5c7efa2,68.83,2/16/2024 20:56,PayPal,electronics,4,48,Lake Danielfurt,desktop,142.14.136.168,"Unit 7265 Box 6179
DPO AA 96133","Unit 7265 Box 6179
DPO AA 96133",1,195,20
d63f0928-0ee9-4f1f-b967-a26e5e33e1a9,c450dea9-2a7f-4342-96a0-093005f52484,384.66,1/15/2024 3:11,credit card,health & beauty,3,28,West Jonathonstad,tablet,36.133.201.191,"98902 Lisa Gardens
Josephport, CO 65212","98902 Lisa Gardens
Josephport, CO 65212",1,105,3
ebe1c49b-07f2-4391-b329-6fc80aadf27f,0e191ecc-f940-47ae-9de6-df9133d4b69e,176.43,2/23/2024 14:13,bank transfer,electronics,5,22,South Lauriebury,tablet,79.53.236.134,"16525 Wolf Harbor Suite 900
East Jasonburgh, VI 88255","16525 Wolf Harbor Suite 900
East Jasonburgh, VI 88255",1,91,14
a7f67897-e321-4252-98a8-f9d40f29e1c8,f566059b-6de3-4396-9640-57b8cb4cef9a,259.32,3/16/2024 22:03,bank transfer,toys & games,1,32,Connorstad,mobile,53.15.156.7,"15221 Diane Orchard Apt. 071
West Perry, NC 92525","15221 Diane Orchard Apt. 071
West Perry, NC 92525",1,25,22
28de3e0c-b45d-4c51-bf01-4360aa2a77cd,d3e32227-d37b-4dd8-a86c-a9b3071971f4,273.54,3/20/2024 7:45,bank transfer,health & beauty,3,33,Valerieville,mobile,198.154.163.42,"614 Green Knoll
Port Amandaborough, NH 41023","614 Green Knoll
Port Amandaborough, NH 41023",1,77,7
c2b2ac9f-ba81-417b-a578-db6808506327,76b0bc4e-28fd-4163-88db-ae61dab5985a,464.58,1/22/2024 21:36,PayPal,electronics,2,14,Jakefurt,mobile,78.120.89.1,"8539 Megan Route
South Sabrinashire, VA 19168","Unit 8216 Box 8636
DPO AA 15999",1,328,21
601962a2-bfef-47c6-b5da-f2727cdeb492,bbd1592e-c376-4ae8-8683-5848b8e1cb2b,133.72,2/15/2024 11:26,PayPal,electronics,2,45,Westfurt,mobile,68.5.46.179,"086 Cruz Crossroad Apt. 502
Brandonland, PA 47686","086 Cruz Crossroad Apt. 502
Brandonland, PA 47686",1,223,11
3981169e-297f-4dd6-b0a1-d8ffe7fccfa2,8e5d24c6-98ae-4457-b2ee-b7e1f4aee3a3,119.65,2/15/2024 16:45,bank transfer,clothing,1,29,Thomaston,desktop,76.178.251.209,"88477 George Keys Apt. 545
Harrisview, KY 35927","88477 George Keys Apt. 545
Harrisview, KY 35927",1,289,16
a8e75e5a-185b-4e25-9950-5269fb5b9933,13b64a95-1729-4995-9a0f-63d13946bfeb,992.72,3/22/2024 17:24,credit card,electronics,5,30,Coxborough,desktop,97.109.60.243,"906 Kathleen Meadows
Aliciamouth, NE 42360","906 Kathleen Meadows
Aliciamouth, NE 42360",1,188,17
21f4ef93-8b90-445d-bb26-1c0599407987,3861ee5b-2131-4720-a363-406260338525,379.55,2/21/2024 10:26,debit card,electronics,4,54,Jeffreyton,tablet,164.203.72.210,"1693 Richard Cove Suite 766
Lake Moniqueport, VI 52233","1693 Richard Cove Suite 766
Lake Moniqueport, VI 52233",1,232,10
3893e485-6f50-460d-a6be-ade85b02d6b9,0222fc1e-4509-4e75-bc0c-71bd125fbee3,349.55,3/31/2024 8:20,debit card,health & beauty,5,43,Lamton,mobile,183.37.116.50,"97588 Glenn Shoal
Torresberg, FM 74187","97588 Glenn Shoal
Torresberg, FM 74187",1,291,8
db816eb0-4ad4-47cc-93ff-5376ab85d3da,7982d6b7-e2cd-4ef9-91d6-d83b09f3cf3c,31.12,2/12/2024 21:44,debit card,electronics,2,18,Macdonaldmouth,tablet,188.179.24.195,"77141 Jackson Landing
West Laurenborough, CT 97155","77141 Jackson Landing
West Laurenborough, CT 97155",1,274,21
e79fdadf-a97c-46c6-8083-b30b84ca6819,a078fbe4-ebc1-4264-a141-bcfea03214e6,41.38,3/17/2024 15:40,PayPal,toys & games,2,37,Lake Valerie,desktop,112.231.115.22,"5841 Gay Cliffs Apt. 130
West Johnborough, MH 67321","5841 Gay Cliffs Apt. 130
West Johnborough, MH 67321",1,45,15
fc727cbc-04ec-4f5e-a5d0-bd8dd13d0d23,08adb4d1-d3c9-4d7c-a032-bfd87b5ba8ac,88.72,2/3/2024 12:03,PayPal,clothing,5,58,Alexanderborough,mobile,21.71.58.116,"85888 Teresa Knolls Apt. 706
Benjaminbury, OH 15931","87719 Andrew Path Apt. 178
Taylortown, TN 99047",1,132,12
8d4419f2-06d4-4431-9c15-4876ea1b878c,db6873dc-3c7a-44f8-97ba-357644898f97,404.27,2/22/2024 14:12,bank transfer,electronics,1,49,South Sheilafort,tablet,150.253.235.233,"USCGC Figueroa
FPO AE 28373","USCGC Figueroa
FPO AE 28373",1,84,14
d63a89a5-f522-44c5-952f-8e5ae59ac8ad,911d2e1c-b056-42f2-bd52-b4475f84653c,166.85,2/11/2024 22:16,debit card,home & garden,1,36,Watkinsshire,tablet,104.128.46.237,"334 Evans Hill Suite 271
South Thomasside, IL 92707","334 Evans Hill Suite 271
South Thomasside, IL 92707",1,48,22
bc0aa874-53b8-4cef-b3bb-b4ab379690df,955e2592-5f38-4d03-b087-0acb4e83a0d8,145.36,1/1/2024 12:34,credit card,health & beauty,4,40,Lake Ericburgh,mobile,82.81.68.221,"08495 Donna Radial
Port Corey, GA 63916","08495 Donna Radial
Port Corey, GA 63916",1,363,12
e0e5c485-4e5e-4fcb-9473-e2e020d2b731,85b167ac-f793-4ed1-b057-f55c5d8d6940,198.21,1/13/2024 13:12,credit card,home & garden,2,21,North Bryceland,mobile,188.79.181.151,"753 Kristin Course Apt. 033
Kevinside, GA 65940","753 Kristin Course Apt. 033
Kevinside, GA 65940",1,62,13
b9172ba5-8906-4f55-850a-4f3e4355288c,a2e22c2d-7498-4715-8ca8-5e093a786629,484.28,3/16/2024 21:00,bank transfer,health & beauty,3,9,Port Josephtown,mobile,203.17.71.34,"8516 Robert Road Suite 077
Clintonview, CO 67731","8516 Robert Road Suite 077
Clintonview, CO 67731",1,52,21
deccd98b-21f8-450d-bda1-b552ac023bb6,439518d7-5d62-4709-84c5-cd2a55477231,54.6,1/19/2024 9:31,debit card,toys & games,3,30,Port Jamesview,desktop,6.213.33.12,"164 Richard Rapid
Lake Cynthia, FM 61703","164 Richard Rapid
Lake Cynthia, FM 61703",1,156,9
69653eec-d745-4e4f-9756-6c2d1a866289,4dfb2f80-8c88-4d54-85f4-00bb30ef227b,98.8,2/15/2024 2:27,bank transfer,health & beauty,5,42,East Sara,tablet,7.110.85.136,"Unit 6956 Box 4555
DPO AA 13699","Unit 6956 Box 4555
DPO AA 13699",1,112,2
24a68256-e30f-4817-8184-c0cf0f9cd946,1283272b-8849-4c11-b010-8844cd67ac4a,38.11,3/27/2024 11:54,PayPal,electronics,4,30,Lake Brian,mobile,192.228.134.211,"648 Antonio Circle Suite 838
Hernandezton, CT 42927","648 Antonio Circle Suite 838
Hernandezton, CT 42927",1,341,11
549c09b5-2674-434e-9d0d-a8d2252c4d8f,1aa37712-d45a-4bba-b8e1-2f1a26493384,341.63,1/5/2024 4:00,PayPal,health & beauty,2,40,Darrylfort,mobile,124.219.70.75,"39674 Grimes Row
Blakeborough, VI 02702","39674 Grimes Row
Blakeborough, VI 02702",1,38,4
2fe8291d-37c9-42b6-a16e-76f4bcbadba4,8b0a3913-bbeb-4316-af77-25ab33a92564,932.48,2/19/2024 23:52,credit card,health & beauty,4,39,South Thomashaven,tablet,202.65.63.155,"87041 Gray Parks Suite 023
North Angelafurt, MI 86139","87041 Gray Parks Suite 023
North Angelafurt, MI 86139",1,67,23
2d8b3d38-4c57-4f69-bbaf-0f294f89fb2b,9afdbea8-820f-4370-b446-588af42033d0,552.08,2/20/2024 6:32,bank transfer,toys & games,5,16,North Michaelland,desktop,34.192.137.197,"569 Charles Road Suite 071
Michelleside, NM 06932","569 Charles Road Suite 071
Michelleside, NM 06932",1,231,6
c904548c-aab4-4491-b60a-caabcc63ab9b,fa1a2e9c-5314-4160-a5db-579452e98fae,203.91,3/13/2024 15:25,debit card,electronics,4,33,Moralesshire,tablet,12.246.9.189,"9991 Carla Plains
Chandlerstad, WI 03118","9991 Carla Plains
Chandlerstad, WI 03118",1,78,15
fd445a52-ebbc-4e93-a381-4b753178aeaa,ec5406b2-3460-4c38-9891-a39803d89ee8,293.65,2/24/2024 7:39,debit card,health & beauty,2,40,West Sarah,tablet,206.246.183.108,"24374 Anderson Parkways
Port Jonathanmouth, VT 74007","24374 Anderson Parkways
Port Jonathanmouth, VT 74007",1,6,7
ea161628-b19f-4a71-9988-a3f76dd8b6a5,7a2ae891-4032-4030-912d-fc314310374a,63.24,1/29/2024 6:33,PayPal,electronics,4,38,Amymouth,mobile,149.206.142.109,"USS Valentine
FPO AP 34976","USS Valentine
FPO AP 34976",1,248,6
e8b255b8-3a11-4d78-9378-79113ca52d5d,754fff66-1c97-4728-bc6a-340250ecb2f1,337.73,2/14/2024 19:26,debit card,health & beauty,4,31,Karaville,mobile,156.15.214.148,"45309 Briggs Brooks Apt. 715
Malikport, NC 49339","45309 Briggs Brooks Apt. 715
Malikport, NC 49339",1,179,19
34012540-d49b-4171-9565-46ec6a1394fd,e68860c1-4795-4d83-a489-4623f14f0e30,349.99,3/27/2024 22:23,debit card,electronics,5,33,Christensenland,mobile,73.37.64.56,"736 Daniel Key Apt. 064
Jamesberg, AL 10287","736 Daniel Key Apt. 064
Jamesberg, AL 10287",1,219,22
3d743f05-e746-4ea2-a31e-59afe9579cd8,d4c7dd6d-3436-4db5-9840-45c5b58c9ad8,130,3/17/2024 10:17,debit card,electronics,3,35,Norristown,mobile,164.133.207.114,"954 Anthony Meadows
East Jared, TN 80261","5329 Kim Corner Apt. 190
North Frank, DE 46947",1,363,10
5bdf5fe6-6ee4-4639-b8e3-c72a0b1ab2f6,c96629b2-ff47-43fb-a01b-a5886589b492,501.55,1/12/2024 9:30,bank transfer,home & garden,1,39,West Jonathan,tablet,54.47.236.9,"45610 Jessica Mall Apt. 691
Bruceshire, IA 78579","45610 Jessica Mall Apt. 691
Bruceshire, IA 78579",1,168,9
0f7294f5-8b11-4565-95f2-54ec00c94006,a764b90e-1f62-4d03-a5a4-50b21f49a381,268.16,4/2/2024 10:12,debit card,health & beauty,2,27,Danielfurt,mobile,193.207.179.30,"3535 Ashley Mission Suite 091
Campbellborough, MT 90734","3535 Ashley Mission Suite 091
Campbellborough, MT 90734",1,246,10
023c40da-3915-4e3e-81b7-50c63d82cb4d,91a96e3d-e929-41b0-8ad3-3d56312d2f79,69.96,1/28/2024 2:12,debit card,home & garden,3,26,Angelafurt,desktop,81.151.91.232,"0099 Lester Heights
Maloneview, NV 99743","0099 Lester Heights
Maloneview, NV 99743",1,106,2
1234f5a9-ea1f-4cd6-95e5-eabe3d20f0f2,2d9beebf-8905-409e-99bf-65b4243e0ebf,160.58,3/9/2024 7:43,bank transfer,toys & games,1,34,Courtneystad,tablet,214.69.32.151,"0259 Guerrero Mall
Phillipsberg, MO 89025","204 Terry Islands
Madelineview, NC 32843",1,181,7
55afd2ee-e218-473a-8de5-7b57ef7906d9,ef6f3cee-4626-493e-b2dd-b85c9e139ca6,56.82,2/11/2024 3:49,credit card,health & beauty,3,44,Catherinemouth,tablet,147.11.200.96,"330 Chan Bypass Suite 380
Whiteport, VT 59242","330 Chan Bypass Suite 380
Whiteport, VT 59242",1,336,3
d713552f-47e0-4f2a-b4c7-8ba5b21c8c3d,3e8330f5-7030-4cec-b173-57d9f0afde77,146.89,3/20/2024 20:11,debit card,toys & games,5,26,Port Danielle,tablet,86.214.74.140,"4964 Sheila Shore
Oliverfort, CA 29481","4964 Sheila Shore
Oliverfort, CA 29481",1,100,20
a7e253e7-d1de-4d9f-8895-ce11cdcd92c5,a6c47525-307f-496e-9eed-6241923db62c,218.24,3/26/2024 1:44,debit card,electronics,5,41,Frankland,desktop,209.221.172.207,"05674 Glass Flat Apt. 298
North Samuel, SC 61907","05674 Glass Flat Apt. 298
North Samuel, SC 61907",1,76,1
fb0b09ea-87c6-4f67-a6b2-d862162d20e7,9eda8a80-888f-4b79-9c64-8f029924f630,272.92,2/21/2024 9:55,PayPal,home & garden,1,21,New Samanthahaven,mobile,51.204.230.126,"1823 Smith Roads Apt. 707
Grayland, TN 33076","1823 Smith Roads Apt. 707
Grayland, TN 33076",1,212,9
fd922bba-963f-49bd-b3fe-29114999feaf,1aa7f028-a5b1-4e87-b795-e48d24e8d3bc,25.79,1/26/2024 23:11,credit card,toys & games,3,28,Port Brian,desktop,193.70.2.60,"949 Courtney Springs Apt. 129
Leton, MD 45165","949 Courtney Springs Apt. 129
Leton, MD 45165",1,71,23
b3466b2b-ae17-4c59-bb73-b51117a9ff27,05825063-8137-49ce-9cf3-e5ded08429f9,128.96,2/13/2024 17:26,bank transfer,clothing,4,33,Port Vanessaland,desktop,188.98.194.36,"111 Young Path
Port Darrylton, PA 59694","111 Young Path
Port Darrylton, PA 59694",1,92,17
cbf1e0b8-755f-43cc-b76b-05fe271f7642,882e5143-8704-44ac-87e0-63f73034540a,269.85,3/22/2024 10:28,debit card,electronics,4,43,Kerrfurt,mobile,169.68.27.235,"8593 Douglas Knolls
West Katherine, MI 91207","8593 Douglas Knolls
West Katherine, MI 91207",1,120,10
e9657a6f-76be-4ea2-bea7-f55f27522549,cf56e7ec-b371-4b15-9970-723db691f84d,32.09,1/23/2024 19:54,PayPal,health & beauty,3,39,Lake Karina,tablet,142.184.221.103,"493 Mariah Loaf
Dominiquestad, OH 61601","493 Mariah Loaf
Dominiquestad, OH 61601",1,338,19
1ea238d9-6cfa-4bc1-80df-a7b4f6f9934a,c0e7dcad-3de7-43fc-900f-6538e1c46d9f,30.39,3/14/2024 3:47,credit card,health & beauty,3,40,North Benjamin,mobile,103.239.197.128,"1414 Lee Locks Suite 462
Ericshire, HI 45313","1414 Lee Locks Suite 462
Ericshire, HI 45313",1,82,3
f053908e-6b97-48da-bed7-fc5286e62519,3c48c58d-f168-4492-a428-d0e8ab45d501,63.51,2/23/2024 18:59,debit card,electronics,1,44,Zimmermanberg,mobile,212.200.171.94,"2354 Powell Extensions Suite 689
West Pamelaland, NM 15035","2354 Powell Extensions Suite 689
West Pamelaland, NM 15035",1,149,18
535221a3-4fc2-4766-ada8-f8420bab6df7,c2833a8d-8280-4a46-b8e5-5587617f21d6,185.01,3/1/2024 6:59,credit card,electronics,3,23,West John,tablet,58.126.239.175,"Unit 5312 Box 4717
DPO AA 75757","Unit 5312 Box 4717
DPO AA 75757",1,262,6
03613acc-6d06-4b18-9620-19cb755f318d,d671d39a-8334-45ae-8341-45a0b7c5ad57,83.56,1/18/2024 10:15,debit card,electronics,5,28,South Philipville,mobile,120.163.145.201,"773 Merritt Streets Apt. 031
Mooreberg, UT 18083","773 Merritt Streets Apt. 031
Mooreberg, UT 18083",1,113,10
97c781a5-3c8a-4c34-bdba-22c07ecf644f,6da89f3e-6a62-4586-9690-2c64f172fabc,27.58,1/31/2024 6:29,bank transfer,home & garden,1,43,Samanthahaven,mobile,122.167.53.252,"USS Curtis
FPO AP 03155","USS Curtis
FPO AP 03155",1,120,6
378919cf-6966-4a26-ae85-e50dfe10cfaf,bc4723ec-f995-4112-9832-75e85e80c60b,148.02,1/5/2024 4:17,bank transfer,electronics,3,40,South Emmaport,desktop,135.86.48.169,"825 Troy Cove
South Ashley, OK 38990","825 Troy Cove
South Ashley, OK 38990",1,59,4
59dd0912-ea04-4a0f-bbf7-a3c8f2cf1fc5,530c8fe8-5306-4784-8e8d-65d3bb20b1ce,88.64,1/22/2024 4:46,bank transfer,toys & games,2,16,Keithton,desktop,116.245.49.45,"178 Clarke Radial Apt. 836
Colonport, NM 24037","178 Clarke Radial Apt. 836
Colonport, NM 24037",1,199,4
6f76a5d1-f448-4756-aad2-0350131d8397,6d76274d-887d-4709-ae66-67227b9c8891,90.03,1/15/2024 13:42,credit card,toys & games,5,30,South Steven,desktop,11.29.84.27,"3091 Dana Tunnel Apt. 147
Leachchester, NC 15867","3091 Dana Tunnel Apt. 147
Leachchester, NC 15867",1,27,13
54825e3d-bf07-4f9b-b387-b4b7a1f8efc9,6b52a43f-5b4c-4745-9556-21591a493e0f,111.15,3/28/2024 3:05,debit card,home & garden,4,60,East Anthony,mobile,4.88.174.231,"40232 Anthony Path Suite 271
Port Andrew, MN 34786","43373 Horn Station Suite 900
Port Kayla, AZ 16123",1,206,3
4a02bf9c-c4eb-40c8-8cd2-5c114f3e78fb,64ce9426-886d-4817-8ef2-96be63e31398,137.06,3/7/2024 8:53,debit card,home & garden,4,47,Hughestown,mobile,102.2.153.157,"0336 Mccoy Gateway
Wardton, MP 77973","0336 Mccoy Gateway
Wardton, MP 77973",1,37,8
318ab2ad-cc6f-40bb-9d6b-84e7aa42ed49,e1bf505a-7ac1-49ec-a324-b94420cb0a86,26.75,3/6/2024 2:21,PayPal,toys & games,2,36,New Davidbury,desktop,79.107.58.36,"221 Harrison Rapids Suite 665
Adamshaven, TN 04400","221 Harrison Rapids Suite 665
Adamshaven, TN 04400",1,211,2
c7e76956-ca94-484a-98d4-f1451b73e12b,05723a9e-6373-4d0b-baf4-eb4997d2a81a,342.56,3/14/2024 19:23,PayPal,electronics,5,35,New David,desktop,215.229.109.9,"19169 Christina Spur
East John, AK 55764","19169 Christina Spur
East John, AK 55764",1,138,19
c7618940-1c42-493f-8f39-c1c9d58f8c66,bbc16aa5-390b-4e98-a5aa-3662e8d8077a,215.33,2/12/2024 11:56,credit card,home & garden,5,28,Millerton,tablet,73.240.255.192,"9733 Berry Greens
Marymouth, ND 56561","90647 Allen Crest
Lake Jordan, KY 77088",1,94,11
d63208ad-b6ab-4a8f-b705-338e64f4aea5,75d98551-7a87-467c-8b68-ea6eefb06f3a,99.59,1/25/2024 7:07,bank transfer,toys & games,4,46,Amychester,desktop,135.124.133.157,"PSC 6401, Box 6217
APO AE 69040","PSC 6401, Box 6217
APO AE 69040",1,111,7
